"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRMNTO01","Production in total manufacturing sa, Index","ZAF","South Africa","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",92.80773,,
"PRMNTO01","Production in total manufacturing sa, Index","ZAF","South Africa","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",95.50796,,
"PRMNTO01","Production in total manufacturing sa, Index","ZAF","South Africa","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",98.00817,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",110.3981,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",107.3742,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",110.4843,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",56.19899,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",95.11324,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",100.9132,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",100.9501,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",105.4386,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",106.4995,,
"SLRTTO01","Total retail trade (Volume) sa, Index","ZAF","South Africa","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",106.2517,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",80.71346,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",83.81397,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",59.90998,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",1.400233,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",28.30472,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",59.20987,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",60.71012,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",64.2107,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",65.01083,,
"SLRTCR03","Passenger car registrations sa, Index","ZAF","South Africa","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",67.31122,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",66.30905,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",79.62902,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",84.3356,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",16.21384,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",16.02984,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",28.53516,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",49.07079,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",64.24519,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",67.49618,,
"ODCNPI03","Permits issued for dwellings sa, Index","ZAF","South Africa","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",81.13886,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",99.43073,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",124.1883,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",86.24425,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",1.730106,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",5.296273,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",34.30105,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",68.16637,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",80.63079,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",66.702,,
"PRCNTO01","Production of total construction sa, Index","ZAF","South Africa","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",99.96848,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",109.4,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",106.5,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",68.2,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",31.9,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",86.8,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",99,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",103.5,,
"PRCNTO01","Production of total construction sa, Index","ITA","Italy","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",116.8,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",105.3495,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",105.3039,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",98.93508,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",84.56753,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",87.65224,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",94.12513,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",98.68727,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",99.65508,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",100.6676,,
"PRINTO01","Production of total industry sa, Index","OECD","OECD - Total","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",102.0908,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",108.9201,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",108.6255,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",102.1061,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",89.70506,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",102.6491,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",110.1107,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",109.9343,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",112.0191,,
"SLRTTO01","Total retail trade (Volume) sa, Index","OECD","OECD - Total","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",112.4702,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",103.0417,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",103.1073,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",95.23552,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",81.46854,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",84.35751,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",90.17963,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",94.48759,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",95.71794,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",96.35198,,
"PRINTO01","Production of total industry sa, Index","G-7","G7","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",98.10694,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",107.8508,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",107.6092,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",100.8092,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",88.45933,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",102.7098,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",110.8087,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",110.0295,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",112.4431,,
"SLRTTO01","Total retail trade (Volume) sa, Index","G-7","G7","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",112.9588,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",113.7,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",117,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",112.2,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",103.9,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",109.2,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",117.3,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",116.6,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",116,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",116.5,,
"PRINTO01","Production of total industry sa, Index","LVA","Latvia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",116.4,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",114.6904,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",119.69,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",112.8906,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",104.9912,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",112.6906,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",116.9902,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",116.1903,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",117.4902,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",118.0902,,
"SLRTTO01","Total retail trade (Volume) sa, Index","LVA","Latvia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",119.1901,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",117.8,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",120.1,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",115.3,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",108.6,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",110.8,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",115.8,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",121,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",119.3,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",120.3,,
"PRMNTO01","Production in total manufacturing sa, Index","LVA","Latvia","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",121.4,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",116.1463,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",116.8648,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",110.2957,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",74.67853,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",89.28806,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",103.8406,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",105.0039,,
"SLRTTO01","Total retail trade (Volume) sa, Index","COL","Colombia","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",100.4762,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",104,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",104.1,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",91,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",73.3,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",83.2,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",92,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",97.4,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",97.7,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",97.8,,
"PRMNTO01","Production in total manufacturing sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",99.7,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",138.4,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",136.2,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",112.4,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",92.9,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",99,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",112.8,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",108.1,,
"ODCNPI03","Permits issued for dwellings sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",115.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2010_100","2010=100",109.5,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2010_100","2010=100",109.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2010_100","2010=100",98.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2010_100","2010=100",87.1,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2010_100","2010=100",104.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2010_100","2010=100",110.7,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2010_100","2010=100",108.9,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2010_100","2010=100",113.5,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2010_100","2010=100",111.6,,
"SLRTTO01","Total retail trade (Volume) sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2010_100","2010=100",113.3,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",103.0828,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",103.0828,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",90.98483,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",74.58757,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",83.88602,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",91.88469,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",96.88385,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",97.38377,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",97.48375,,
"PRINTO01","Production of total industry sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",99.48342,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",111.2,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",110.4,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",93.8,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",77,,
"PRCNTO01","Production of total construction sa, Index","EA19","Euro area (19 countries)","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",99.4,,
